Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones"
 
Branch,"Sim_A.P. Cabildo","Sim_A.P. Ligua","Sim_A.P. Papudo y Zapallar","Sim_A.P. Placilla","Sim_A.P. Valle Hermoso 1","Sim_A.P. Valle Hermoso 2","Sim_Asentamiento Alicahue","Sim_Asentamiento Bartolillo","Sim_Asentamiento Paihuen","Sim_Asentamiento Pililen","Sim_Asentamiento San Lorenzo","Sim_Asentamiento V. Aconcagua","Sim_Fundo El Molle","Sim_Fundo Montegrande","Sim_La Higuera","Sim_Pozo Dren Cabildo","Sim_Reserva La Vega"
"Jan 15 2002",200.194,55.9545,17.464,12.6842,63.9623,63.9623,673.684,463.948,565.232,439.638,273.209,404.672,353.975,146.533,94.8472,208.671,308.496
"Jan 22 2002",200.113,55.9287,17.4544,12.1195,63.9314,63.9314,673.679,463.942,565.221,439.388,273.198,404.664,353.971,146.377,94.817,208.52,308.468
"Jan 29 2002",200.033,55.9016,17.4447,11.5822,63.9007,63.9007,673.671,463.933,565.211,439.164,273.185,404.656,353.967,146.226,94.7856,208.376,308.44
"Feb 5 2002",199.954,55.8735,17.4352,11.0809,63.8702,63.8702,673.661,463.923,565.201,438.961,273.168,404.648,353.964,146.077,94.753,208.236,308.41
"Feb 12 2002",199.879,55.8445,17.4262,10.5969,63.8399,63.8399,673.649,463.91,565.192,438.774,273.149,404.64,353.96,145.932,94.7192,208.1,308.379
"Feb 19 2002",199.805,55.8147,17.4175,10.1507,63.8098,63.8098,673.635,463.895,565.183,438.602,273.128,404.632,353.957,145.79,94.6841,207.968,308.347
"Feb 26 2002",199.742,55.7847,17.4105,9.95323,63.7809,63.7809,673.62,463.878,565.173,438.441,273.104,404.623,353.954,145.744,94.6479,208.179,308.315
"Mar 5 2002",199.673,55.7547,17.4024,9.52712,63.7522,63.7522,673.603,463.86,565.165,438.29,273.077,404.614,353.95,145.572,94.6105,207.844,308.281
"Mar 12 2002",199.603,55.7246,17.395,9.11917,63.7234,63.7234,673.586,463.839,565.156,438.147,273.049,404.605,353.947,145.425,94.572,207.663,308.247
"Mar 19 2002",199.533,55.6945,17.3874,8.74112,63.6944,63.6944,673.567,463.817,565.147,438.011,273.019,404.596,353.944,145.285,94.5323,207.521,308.213
"Mar 26 2002",199.464,55.6645,17.3804,8.37832,63.6653,63.6653,673.548,463.793,565.137,437.882,272.987,404.587,353.941,145.15,94.4916,207.392,308.178
"Apr 2 2002",199.394,55.6345,17.2683,8.03969,63.6364,63.6364,673.528,463.768,565.127,437.758,272.954,404.577,353.938,145.017,94.4498,207.27,308.142
"Apr 9 2002",199.374,55.6054,17.2855,8.49457,63.6105,63.6105,673.508,463.742,565.117,437.639,272.919,404.568,353.934,145.315,94.407,208.72,308.106
"Apr 16 2002",199.323,55.5773,17.1984,8.14231,63.5859,63.5859,673.487,463.714,565.106,437.525,272.883,404.558,353.931,145.033,94.3635,207.639,308.069
"Apr 23 2002",199.262,55.5503,17.137,7.78597,63.5608,63.5608,673.467,463.686,565.096,437.414,272.846,404.548,353.928,144.85,94.319,207.257,308.032
"Apr 30 2002",199.197,55.5238,17.0787,7.44523,63.5348,63.5348,673.446,463.656,565.085,437.308,272.808,404.538,353.925,144.697,94.2737,207.049,307.995
"May 7 2002",199.132,55.4982,17.1386,7.63809,63.5101,63.5101,673.425,463.626,565.074,437.204,272.768,404.527,353.921,144.556,94.2276,206.895,307.958
"May 14 2002",199.07,55.4736,17.1022,7.37858,63.4878,63.4878,673.405,463.594,565.063,437.104,272.728,404.517,353.918,144.431,94.1806,206.772,307.921
"May 21 2002",199.119,55.4529,17.2059,8.47531,63.4861,63.4861,673.388,463.567,565.057,438.6,272.692,404.509,353.918,145.171,94.1339,209.696,307.893
"May 28 2002",199.312,55.4525,17.4249,9.40649,63.634,63.634,673.401,463.619,565.104,439.733,272.729,404.548,353.958,145.712,94.0944,210.46,307.915
"Jun 4 2002",199.53,55.4809,17.6817,11.7724,63.8029,63.8029,673.425,463.657,565.275,440.59,272.755,404.577,354,146.325,94.0633,211.646,307.935
"Jun 11 2002",199.81,55.5338,17.8825,14.5804,63.9775,63.9775,673.448,463.705,565.58,441.301,272.794,404.611,354.055,146.934,94.04,212.502,307.964
"Jun 18 2002",199.959,55.5868,17.8321,16.0828,64.0211,64.0211,673.435,463.679,565.526,441.806,272.771,404.6,354.062,147.098,94.0182,212.407,307.956
"Jun 25 2002",200.061,55.6292,17.7077,17.0909,64.0632,64.0632,673.427,463.655,565.495,442.213,272.754,404.59,354.061,147.116,93.9972,211.971,307.951
"Jul 2 2002",200.189,55.6649,17.7289,18.3122,64.1033,64.1033,673.422,463.634,565.473,442.549,272.743,404.579,354.06,147.54,93.9767,213.068,307.947
"Jul 9 2002",200.287,55.6965,17.7234,18.7884,64.1276,64.1276,673.42,463.615,565.459,442.831,272.738,404.569,354.055,147.67,93.9566,213.065,307.945
"Jul 16 2002",200.358,55.7242,17.711,19.439,64.1439,64.1439,673.421,463.6,565.445,443.07,272.736,404.56,354.05,147.649,93.9366,212.568,307.944
"Jul 23 2002",200.557,55.7649,17.8531,20.6815,64.2638,64.2638,673.442,463.625,565.471,443.317,272.773,404.573,354.067,148.175,93.9215,213.691,307.966
"Jul 30 2002",200.77,55.826,17.9561,22.1477,64.3848,64.3848,673.459,463.656,565.543,443.552,272.819,404.589,354.091,148.593,93.9118,214.302,307.991
"Aug 6 2002",200.931,55.8891,17.9347,23.067,64.432,64.432,673.471,463.651,565.582,443.739,272.834,404.582,354.096,148.891,93.9038,214.703,307.997
"Aug 13 2002",201.081,55.946,17.9368,23.3354,64.4876,64.4876,673.487,463.648,565.599,443.911,272.854,404.575,354.1,149.176,93.8975,215.019,308.004
"Aug 20 2002",201.203,55.9974,17.8251,23.361,64.5282,64.5282,673.511,463.65,565.677,444.076,272.882,404.57,354.109,149.346,93.8922,214.958,308.013
"Aug 27 2002",201.328,56.0452,17.85,23.3996,64.5667,64.5667,673.534,463.651,565.655,444.222,272.91,404.564,354.112,149.618,93.8876,215.363,308.021
"Sep 3 2002",201.471,56.0945,17.8974,23.3668,64.631,64.631,673.56,463.661,565.654,444.358,272.948,404.563,354.115,149.884,93.8852,215.659,308.035
"Sep 10 2002",201.556,56.1424,17.8822,23.3202,64.657,64.657,673.584,463.667,565.658,444.48,272.983,404.559,354.116,149.875,93.8834,215.019,308.046
"Sep 17 2002",201.58,56.1857,17.7599,23.2177,64.6743,64.6743,673.61,463.672,565.669,444.589,273.016,404.554,354.114,149.746,93.8817,214.303,308.058
"Sep 24 2002",201.594,56.2233,17.6634,23.1269,64.679,64.679,673.637,463.678,565.657,444.686,273.05,404.549,354.11,149.77,93.8797,214.387,308.07
"Oct 1 2002",201.516,56.2542,17.5788,22.3212,64.6691,64.6691,673.664,463.686,565.645,444.774,273.082,404.545,354.106,149.246,93.8773,212.467,308.083
"Oct 8 2002",201.46,56.2791,17.5131,22.2011,64.6528,64.6528,673.691,463.694,565.633,444.854,273.113,404.541,354.101,149.186,93.8741,212.676,308.096
"Oct 15 2002",201.369,56.2978,17.4604,21.3141,64.6319,64.6319,673.719,463.703,565.623,444.927,273.143,404.537,354.097,148.831,93.87,211.619,308.11
"Oct 22 2002",201.303,56.3111,17.5433,21.5206,64.621,64.621,673.755,463.713,565.754,445.006,273.172,404.533,354.099,148.746,93.8649,211.594,308.125
"Oct 29 2002",201.233,56.3196,17.4895,21.0757,64.6088,64.6088,673.799,463.724,565.959,444.929,273.2,404.53,354.108,148.643,93.8587,211.5,308.14
"Nov 5 2002",201.184,56.3242,17.4648,21.6964,64.605,64.605,673.851,463.736,566.204,445.079,273.23,404.527,354.124,148.611,93.8513,211.507,308.154
"Nov 12 2002",201.098,56.3252,17.4209,21.0797,64.5905,64.5905,673.892,463.749,566.181,445.203,273.26,404.524,354.134,148.391,93.8427,211.024,308.169
"Nov 19 2002",201.037,56.3228,17.41,21.0322,64.5835,64.5835,673.949,463.763,566.469,445.333,273.291,404.521,354.153,148.305,93.8329,210.885,308.185
"Nov 26 2002",200.953,56.3168,17.3769,20.5171,64.5663,64.5663,673.993,463.778,566.436,445.444,273.322,404.519,354.166,148.151,93.8217,210.714,308.201
"Dec 3 2002",200.858,56.3072,17.3172,19.4883,64.5316,64.5316,674.018,463.794,566.154,445.21,273.352,404.517,354.164,147.927,93.8092,210.442,308.216
"Dec 10 2002",200.773,56.2938,17.2728,18.6497,64.4941,64.4941,674.042,463.811,566.013,443.801,273.38,404.514,354.159,147.741,93.7952,210.212,308.224
"Dec 17 2002",200.689,56.2766,17.2328,17.8247,64.4547,64.4547,674.065,463.827,565.925,442.776,273.404,404.512,354.152,147.565,93.7798,210.009,308.226
"Dec 24 2002",200.607,56.256,17.1981,17.0505,64.4139,64.4139,674.085,463.842,565.867,442.245,273.423,404.51,354.145,147.397,93.763,209.825,308.224
"Jan 1 2003",200.515,56.2284,17.1622,16.223,64.3661,64.3661,674.104,463.857,565.814,441.502,273.44,404.507,354.137,147.212,93.7419,209.632,308.216
"Jan 8 2003",200.414,56.2017,17.1407,15.5924,64.3236,64.3236,674.123,463.868,565.786,441.131,273.451,404.505,354.131,147.063,93.7221,209.48,308.206
"Jan 15 2003",200.313,56.1728,17.1162,14.943,64.2811,64.2811,674.14,463.877,565.758,440.671,273.457,404.503,354.126,146.912,93.7008,209.326,308.193
"Jan 22 2003",200.218,56.1421,17.0948,14.3408,64.2389,64.2389,674.15,463.884,565.736,440.292,273.459,404.5,354.121,146.766,93.6782,209.177,308.178
"Jan 29 2003",200.127,56.1099,17.0757,13.766,64.1973,64.1973,674.156,463.889,565.716,439.971,273.458,404.498,354.117,146.625,93.6541,209.033,308.16
"Feb 5 2003",200.04,56.0766,17.0582,13.2203,64.1562,64.1562,674.159,463.89,565.699,439.693,273.453,404.495,354.113,146.487,93.6287,208.892,308.141
"Feb 12 2003",199.955,56.0423,17.042,12.7056,64.1157,64.1157,674.159,463.89,565.683,439.447,273.444,404.492,354.11,146.352,93.6019,208.755,308.121
"Feb 19 2003",199.875,56.0073,17.0263,12.2121,64.0757,64.0757,674.156,463.886,565.668,439.227,273.432,404.489,354.108,146.219,93.5739,208.622,308.098
"Feb 26 2003",199.803,55.9725,17.0115,12.4133,64.0392,64.0392,674.152,463.88,565.654,439.026,273.418,404.486,354.105,146.131,93.5445,208.645,308.075
"Mar 5 2003",199.727,55.9383,16.9968,11.922,64.0042,64.0042,674.145,463.872,565.641,438.841,273.4,404.483,354.103,145.988,93.5139,208.421,308.05
"Mar 12 2003",199.652,55.9045,16.9829,11.4486,63.9692,63.9692,674.137,463.862,565.629,438.67,273.38,404.479,354.101,145.857,93.4821,208.268,308.024
"Mar 19 2003",199.578,55.871,16.969,11.0011,63.9337,63.9337,674.128,463.849,565.616,438.511,273.358,404.476,354.099,145.73,93.4492,208.135,307.997
"Mar 26 2003",199.506,55.8378,16.9561,10.5797,63.8977,63.8977,674.118,463.835,565.604,438.464,273.333,404.472,354.097,145.607,93.415,208.01,307.97
"Apr 2 2003",199.433,55.8046,16.943,10.1678,63.8614,63.8614,674.107,463.818,565.592,438.294,273.307,404.467,354.096,145.484,93.3797,207.887,307.942
"Apr 9 2003",199.422,55.7724,17.0382,10.6447,63.8289,63.8289,674.099,463.8,565.58,438.984,273.278,404.463,354.094,145.801,93.3436,209.366,307.917
"Apr 16 2003",199.37,55.7412,17.0076,10.2069,63.7979,63.7979,674.089,463.781,565.569,438.612,273.248,404.458,354.093,145.523,93.3065,208.26,307.892
"Apr 23 2003",199.307,55.7113,16.9771,10.1276,63.768,63.768,674.078,463.76,565.557,438.918,273.218,404.453,354.091,145.35,93.2686,207.872,307.867
"Apr 30 2003",199.239,55.6823,16.9517,9.70803,63.7374,63.7374,674.065,463.738,565.546,438.534,273.186,404.448,354.09,145.206,93.2297,207.66,307.841
"May 7 2003",199.171,55.6546,17.0389,10.0752,63.7095,63.7095,674.051,463.716,565.534,439.461,273.154,404.443,354.088,145.075,93.1901,207.504,307.819
"May 14 2003",199.103,55.6282,17.0047,9.68594,63.6827,63.6827,674.036,463.693,565.523,438.913,273.121,404.438,354.087,144.955,93.1496,207.377,307.796
"May 21 2003",199.075,55.6067,17.0543,10.2828,63.6954,63.6954,674.031,463.69,565.52,440.1,273.107,404.444,354.094,144.9,93.11,207.299,307.788
"May 28 2003",199.116,55.5919,17.1044,10.5526,63.7121,63.7121,674.02,463.686,565.525,440.952,273.091,404.448,354.103,145.363,93.0713,209.09,307.784
"Jun 4 2003",199.193,55.5796,17.1773,11.3661,63.699,63.699,674.002,463.664,565.522,441.573,273.061,404.442,354.102,145.89,93.0325,210.875,307.775
"Jun 11 2003",199.283,55.5714,17.2009,12.7345,63.7207,63.7207,673.989,463.65,565.522,442.057,273.04,404.441,354.105,146.044,92.9944,210.632,307.773
"Jun 18 2003",199.422,55.5706,17.3451,14.2833,63.7663,63.7663,673.978,463.639,565.528,442.447,273.023,404.439,354.111,146.564,92.9581,211.911,307.774
"Jun 25 2003",199.509,55.5729,17.2795,14.9477,63.7733,63.7733,673.964,463.622,565.529,442.759,273.002,404.433,354.111,146.643,92.9223,211.718,307.772
"Jul 2 2003",199.585,55.5766,17.3309,15.5785,63.7786,63.7786,673.951,463.606,565.523,443.02,272.985,404.427,354.11,146.704,92.8872,211.557,307.773
"Jul 9 2003",199.728,55.5891,17.4788,16.8045,63.8415,63.8415,673.948,463.611,565.53,443.26,272.988,404.431,354.119,147.034,92.8548,212.072,307.784
"Jul 16 2003",199.822,55.6067,17.4986,17.4307,63.8549,63.8549,673.938,463.6,565.536,443.456,272.977,404.425,354.118,147.171,92.8233,212.254,307.787
"Jul 23 2003",199.891,55.6242,17.406,17.8292,63.8653,63.8653,673.93,463.592,565.532,443.63,272.97,404.419,354.117,147.166,92.7926,211.908,307.791
"Jul 30 2003",200.005,55.6423,17.4606,18.6067,63.8809,63.8809,673.923,463.585,565.535,443.786,272.966,404.413,354.117,147.53,92.763,212.936,307.796
"Aug 6 2003",200.101,55.6621,17.4083,19.1151,63.9011,63.9011,673.918,463.583,565.528,443.93,272.967,404.409,354.118,147.639,92.7345,212.839,307.803
"Aug 13 2003",200.197,55.6821,17.3355,19.4627,63.9089,63.9089,673.915,463.581,565.521,444.058,272.968,404.403,354.116,147.842,92.707,213.244,307.81
"Aug 20 2003",200.234,55.7011,17.2684,19.2386,63.9083,63.9083,673.912,463.58,565.511,443.452,272.971,404.397,354.114,147.645,92.6805,212.187,307.814
"Aug 27 2003",200.273,55.7192,17.2182,19.3335,63.9057,63.9057,673.911,463.581,565.501,443.758,272.976,404.392,354.112,147.687,92.6547,212.272,307.819
"Sep 3 2003",200.328,55.736,17.172,18.8859,63.8984,63.8984,673.91,463.584,565.491,443.617,272.981,404.386,354.11,147.847,92.6298,212.767,307.823
"Sep 10 2003",200.352,55.7517,17.1379,18.9619,63.8909,63.8909,673.91,463.588,565.483,443.898,272.987,404.381,354.107,147.731,92.6058,212.117,307.828
"Sep 17 2003",200.333,55.7661,17.1052,18.5612,63.8808,63.8808,673.911,463.592,565.473,442.548,272.992,404.376,354.105,147.473,92.5824,211.153,307.828
"Sep 24 2003",200.3,55.7792,17.1835,18.5609,63.8704,63.8704,673.912,463.597,565.463,442.942,272.997,404.37,354.102,147.311,92.5596,210.767,307.828
"Oct 1 2003",200.226,55.7902,17.1419,17.6464,63.8563,63.8563,673.912,463.603,565.453,442.686,273.002,404.365,354.099,146.944,92.5372,209.664,307.827
"Oct 8 2003",200.162,55.7992,17.2138,17.6664,63.8449,63.8449,673.912,463.608,565.442,443.226,273.006,404.36,354.097,146.82,92.5151,209.615,307.828
"Oct 15 2003",200.076,55.8055,17.1555,16.8209,63.8278,63.8278,673.911,463.614,565.432,443.58,273.01,404.354,354.094,146.557,92.4931,209.054,307.831
"Oct 22 2003",199.985,55.8093,17.1035,16.6344,63.8083,63.8083,673.91,463.62,565.422,443.264,273.014,404.349,354.092,146.339,92.471,208.735,307.833
"Oct 29 2003",199.896,55.8103,17.0639,15.8316,63.7863,63.7863,673.908,463.626,565.413,442.093,273.017,404.344,354.089,146.145,92.4487,208.498,307.83
"Nov 5 2003",199.811,55.8087,17.1391,15.5292,63.7636,63.7636,673.905,463.632,565.403,441.246,273.019,404.339,354.086,145.986,92.4263,208.377,307.821
"Nov 12 2003",199.723,55.8044,17.0914,14.786,63.739,63.739,673.901,463.637,565.393,440.61,273.019,404.333,354.084,145.808,92.4034,208.149,307.808
"Nov 19 2003",199.636,55.7972,17.0483,14.1514,63.7126,63.7126,673.896,463.641,565.383,440.115,273.017,404.328,354.081,145.642,92.3802,207.972,307.792
"Nov 26 2003",199.55,55.7872,17.0129,13.4951,63.6841,63.6841,673.889,463.643,565.372,439.717,273.012,404.322,354.077,145.483,92.3564,207.812,307.773
"Dec 3 2003",199.465,55.7741,16.9833,12.873,63.6541,63.6541,673.88,463.644,565.362,439.386,273.005,404.316,354.074,145.33,92.3321,207.663,307.751
"Dec 10 2003",199.381,55.7583,16.9576,12.2902,63.623,63.623,673.87,463.643,565.352,439.105,272.996,404.31,354.071,145.182,92.3072,207.52,307.728
"Dec 17 2003",199.296,55.7398,16.9351,11.7371,63.591,63.591,673.858,463.64,565.341,438.861,272.983,404.305,354.067,145.038,92.2816,207.384,307.704
"Dec 24 2003",199.213,55.719,16.9149,11.2177,63.5585,63.5585,673.844,463.635,565.33,438.644,272.969,404.298,354.064,144.897,92.2553,207.252,307.678
"Jan 1 2004",199.118,55.6923,16.8909,10.614,63.5201,63.5201,673.825,463.626,565.314,438.424,272.948,404.291,354.059,144.733,92.2243,207.1,307.647
"Jan 8 2004",199.038,55.6668,16.8789,10.197,63.4867,63.4867,673.806,463.616,565.306,438.249,272.927,404.285,354.056,144.603,92.1965,206.982,307.551
"Jan 15 2004",198.958,55.6393,16.8632,9.74707,63.4532,63.4532,673.786,463.605,565.294,438.087,272.904,404.278,354.052,144.469,92.1679,206.86,307.44
"Jan 22 2004",198.879,55.6099,16.8489,9.32902,63.4197,63.4197,673.764,463.591,565.283,437.936,272.878,404.271,354.048,144.338,92.1385,206.74,307.331
"Jan 29 2004",198.801,55.579,16.8355,8.92756,63.3861,63.3861,673.74,463.576,565.272,437.795,272.849,404.264,354.044,144.209,92.1083,206.623,307.228
"Feb 5 2004",198.724,55.5466,16.8229,8.54422,63.3526,63.3526,673.715,463.559,565.26,437.662,272.818,404.256,354.04,144.082,92.0773,206.507,307.13
"Feb 12 2004",198.648,55.5131,16.811,8.17864,63.3191,63.3191,673.689,463.54,565.249,437.536,272.784,404.249,354.036,143.956,92.0455,206.394,307.037
"Feb 19 2004",198.576,55.4785,16.7995,7.82557,63.2856,63.2856,673.663,463.519,565.238,437.415,272.748,404.241,354.031,143.831,92.0129,206.282,306.948
"Feb 26 2004",198.519,55.4438,16.8974,8.04265,63.2549,63.2549,673.635,463.497,565.227,437.3,272.709,404.233,354.027,143.822,91.9795,206.586,306.863
"Mar 5 2004",198.441,55.4043,16.8609,7.58455,63.2197,63.2197,673.603,463.47,565.211,437.175,272.661,404.224,354.021,143.635,91.9404,206.193,306.769
"Mar 12 2004",198.371,55.3699,16.8361,7.28728,63.1897,63.1897,673.574,463.445,565.202,437.069,272.616,404.215,354.016,143.505,91.9054,206.026,306.691
"Mar 19 2004",198.3,55.3356,16.8125,6.94948,63.1585,63.1585,673.546,463.419,565.19,436.967,272.57,404.206,354.011,143.377,91.8697,205.896,306.615
"Mar 26 2004",198.229,55.3018,16.7933,6.63978,63.1267,63.1267,673.517,463.392,565.178,436.868,272.521,404.197,354.006,143.254,91.8333,205.78,306.541
"Apr 2 2004",198.16,55.2687,16.7782,6.35001,63.0946,63.0946,673.489,463.364,565.167,436.772,272.47,404.188,354.001,143.134,91.7961,205.67,306.469
"Apr 9 2004",198.117,55.2356,16.764,6.05842,63.0622,63.0622,673.461,463.334,565.156,436.679,272.417,404.179,353.995,143.233,91.7583,206.365,306.399
"Apr 16 2004",198.059,55.2023,16.7519,5.78539,63.0292,63.0292,673.433,463.304,565.144,436.589,272.362,404.17,353.99,143.036,91.7199,205.766,306.33
"Apr 23 2004",197.997,55.1692,16.7559,5.61087,62.9987,62.9987,673.406,463.273,565.132,436.501,272.306,404.16,353.984,142.898,91.6809,205.535,306.263
"Apr 30 2004",197.97,55.137,16.7497,6.02231,62.97,62.97,673.379,463.241,565.126,436.56,272.248,404.15,353.979,143.066,91.6416,206.462,306.203
"May 7 2004",197.953,55.106,16.7431,6.45576,62.9453,62.9453,673.353,463.208,565.113,437.126,272.189,404.14,353.974,143.108,91.6018,206.653,306.172
"May 14 2004",197.946,55.0769,16.7369,6.85517,62.9241,62.9241,673.328,463.175,565.1,437.181,272.129,404.13,353.968,143.175,91.5619,206.921,306.133
"May 21 2004",197.966,55.0512,16.8397,7.35766,62.907,62.907,673.304,463.142,565.088,438.041,272.069,404.12,353.962,143.385,91.5219,207.663,306.13
"May 28 2004",198.005,55.0298,16.9271,8.05869,62.8947,62.8947,673.281,463.11,565.074,438.8,272.009,404.109,353.957,143.573,91.4821,208.165,306.143
"Jun 4 2004",198.083,55.0126,16.9897,8.60676,62.8838,62.8838,673.26,463.077,565.061,439.454,271.951,404.099,353.951,143.964,91.4427,209.33,306.165
"Jun 11 2004",198.149,55.0005,16.9608,9.20422,62.8869,62.8869,673.24,463.054,565.052,439.912,271.901,404.092,353.95,143.974,91.4042,208.823,306.189
"Jun 18 2004",198.227,54.993,17.016,9.78786,62.8816,62.8816,673.221,463.024,565.042,440.463,271.846,404.082,353.945,144.22,91.3663,209.477,306.217
"Jun 25 2004",198.337,54.9902,17.0989,10.6756,62.8907,62.8907,673.205,463.001,565.034,440.93,271.799,404.073,353.942,144.554,91.3299,210.216,306.249
"Jul 2 2004",198.413,54.9914,17.1304,10.9824,62.8906,62.8906,673.188,462.976,565.025,441.301,271.751,404.062,353.937,144.532,91.2945,209.672,306.279
"Jul 9 2004",198.48,54.9955,17.0503,11.3226,62.8888,62.8888,673.172,462.953,565.014,441.149,271.707,404.051,353.932,144.585,91.2602,209.621,306.286
"Jul 16 2004",198.594,55.004,17.1454,12.2461,62.9094,62.9094,673.162,462.942,565.008,441.542,271.676,404.046,353.932,144.94,91.2279,210.529,306.312
"Jul 23 2004",198.748,55.0206,17.2808,13.373,62.9683,62.9683,673.155,462.938,565.014,441.86,271.654,404.043,353.935,145.251,91.1991,210.997,306.345
"Jul 30 2004",198.916,55.0481,17.4194,14.7052,63.0557,63.0557,673.151,462.948,565.037,442.137,271.646,404.047,353.944,145.56,91.175,211.377,306.384
"Aug 6 2004",199.16,55.1001,17.6417,16.296,63.2288,63.2288,673.165,463.007,565.123,442.427,271.686,404.078,353.983,145.917,91.1597,211.547,306.448
"Aug 13 2004",199.298,55.158,17.5226,17.4844,63.2684,63.2684,673.16,462.998,565.166,442.628,271.669,404.067,353.983,146.052,91.1465,211.527,306.474
"Aug 20 2004",199.436,55.2114,17.5732,18.608,63.3231,63.3231,673.159,462.997,565.19,442.816,271.663,404.06,353.986,146.355,91.1357,212.203,306.501
"Aug 27 2004",199.524,55.2602,17.4937,19.3478,63.3627,63.3627,673.16,462.993,565.199,442.98,271.658,404.05,353.983,146.294,91.1265,211.555,306.525
"Sep 3 2004",199.619,55.3039,17.4098,19.5747,63.3852,63.3852,673.162,462.992,565.193,442.895,271.658,404.04,353.978,146.494,91.1187,212.142,306.538
"Sep 10 2004",199.687,55.3456,17.4265,20.3714,63.4207,63.4207,673.168,462.996,565.19,443.097,271.665,404.032,353.977,146.354,91.1122,211.102,306.559
"Sep 17 2004",199.733,55.3849,17.3664,20.4297,63.4334,63.4334,673.174,462.999,565.187,443.019,271.673,404.023,353.972,146.417,91.1067,211.414,306.57
"Sep 24 2004",199.743,55.4199,17.3145,20.5555,63.4459,63.4459,673.182,463.004,565.181,443.225,271.684,404.014,353.967,146.176,91.1019,210.34,306.589
